Sample	stress	rpkm_sum	Sample Title	Cultivar	Variety	Variety2	Variety3	Type	Preparation	Preparation2	spoilage	inoculation_fortification	Fermentation (days)	Fermentation_class	Group	pH	conc_NaCl	g_L_lactic_acid
O200	bile salt	476.7402784	PVG10	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	150	days ≤ 170	PVG_01	3.6	101.88	7.43
O200	osmosis	191885.9052	PVG10	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	150	days ≤ 170	PVG_01	3.6	101.88	7.43
O200	pH	295185.6431	PVG10	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	150	days ≤ 170	PVG_01	3.6	101.88	7.43
O200	temperature	332105.4959	PVG10	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	150	days ≤ 170	PVG_01	3.6	101.88	7.43
O201	bile salt	160.151662	OD7_giugno	Peranzana	Peranzana	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	110	days ≤ 170	Orto_Dauno_2	NA	NA	NA
O201	osmosis	263202.5971	OD7_giugno	Peranzana	Peranzana	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	110	days ≤ 170	Orto_Dauno_2	NA	NA	NA
O201	pH	259033.5645	OD7_giugno	Peranzana	Peranzana	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	110	days ≤ 170	Orto_Dauno_2	NA	NA	NA
O201	temperature	347407.4388	OD7_giugno	Peranzana	Peranzana	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	110	days ≤ 170	Orto_Dauno_2	NA	NA	NA
O202	bile salt	57068.75962	OD8_giugno	Peranzana	Peranzana	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	210	170 < days ≤ 240	Orto_Dauno_2	NA	NA	NA
O202	osmosis	226132.5444	OD8_giugno	Peranzana	Peranzana	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	210	170 < days ≤ 240	Orto_Dauno_2	NA	NA	NA
O202	pH	317016.9508	OD8_giugno	Peranzana	Peranzana	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	210	170 < days ≤ 240	Orto_Dauno_2	NA	NA	NA
O202	temperature	598996.115	OD8_giugno	Peranzana	Peranzana	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	210	170 < days ≤ 240	Orto_Dauno_2	NA	NA	NA
O203	bile salt	6854.279433	FI1	Bella di Cerignola	Bella di Daunia	Bella di Daunia	Bella di Daunia	Green olives	Alkali treated olives	Alkali treated olives	None	None	180	170 < days ≤ 240	Ficacci	4.12	34.56129444	6.545195402
O203	osmosis	57189.30158	FI1	Bella di Cerignola	Bella di Daunia	Bella di Daunia	Bella di Daunia	Green olives	Alkali treated olives	Alkali treated olives	None	None	180	170 < days ≤ 240	Ficacci	4.12	34.56129444	6.545195402
O203	pH	374907.704	FI1	Bella di Cerignola	Bella di Daunia	Bella di Daunia	Bella di Daunia	Green olives	Alkali treated olives	Alkali treated olives	None	None	180	170 < days ≤ 240	Ficacci	4.12	34.56129444	6.545195402
O203	temperature	351092.8351	FI1	Bella di Cerignola	Bella di Daunia	Bella di Daunia	Bella di Daunia	Green olives	Alkali treated olives	Alkali treated olives	None	None	180	170 < days ≤ 240	Ficacci	4.12	34.56129444	6.545195402
O204	bile salt	14668.07321	FI2	Nocellara Etnea	Olive verdi di Paternò	Others	Others	Green olives	Natural olives	Natural olives	None	None	0	before fermentation	NA	NA	NA	NA
O204	osmosis	77889.87186	FI2	Nocellara Etnea	Olive verdi di Paternò	Others	Others	Green olives	Natural olives	Natural olives	None	None	0	before fermentation	NA	NA	NA	NA
O204	pH	288628.4346	FI2	Nocellara Etnea	Olive verdi di Paternò	Others	Others	Green olives	Natural olives	Natural olives	None	None	0	before fermentation	NA	NA	NA	NA
O204	temperature	711449.8826	FI2	Nocellara Etnea	Olive verdi di Paternò	Others	Others	Green olives	Natural olives	Natural olives	None	None	0	before fermentation	NA	NA	NA	NA
O205	bile salt	87223.19572	FI3	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Ficacci	4.59	29.89234596	4.57343038
O205	osmosis	188655.9974	FI3	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Ficacci	4.59	29.89234596	4.57343038
O205	pH	333164.2845	FI3	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Ficacci	4.59	29.89234596	4.57343038
O205	temperature	629244.8396	FI3	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Ficacci	4.59	29.89234596	4.57343038
O206	bile salt	20256.74468	FI4	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Ficacci	3.75	44.01898254	9.580020408
O206	osmosis	185351.7129	FI4	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Ficacci	3.75	44.01898254	9.580020408
O206	pH	371763.7211	FI4	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Ficacci	3.75	44.01898254	9.580020408
O206	temperature	514813.8	FI4	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Ficacci	3.75	44.01898254	9.580020408
O207	bile salt	16949.9684	FI5	Leccino	Leccino	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	210	170 < days ≤ 240	NA	NA	NA	NA
O207	osmosis	98934.12862	FI5	Leccino	Leccino	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	210	170 < days ≤ 240	NA	NA	NA	NA
O207	pH	416844.8404	FI5	Leccino	Leccino	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	210	170 < days ≤ 240	NA	NA	NA	NA
O207	temperature	531090.3947	FI5	Leccino	Leccino	Others	Others	Olives turning color	Natural olives	Natural olives	None	None	210	170 < days ≤ 240	NA	NA	NA	NA
O208	bile salt	6232.372614	FI6	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	300	240 < days ≤ 365	Ficacci	3.45	32.64074029	2.465373626
O208	osmosis	114636.0202	FI6	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	300	240 < days ≤ 365	Ficacci	3.45	32.64074029	2.465373626
O208	pH	248042.9226	FI6	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	300	240 < days ≤ 365	Ficacci	3.45	32.64074029	2.465373626
O208	temperature	1063087.371	FI6	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	300	240 < days ≤ 365	Ficacci	3.45	32.64074029	2.465373626
O21	bile salt	9354.879879	C138	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.93	39.1	10.45
O21	osmosis	27185.85798	C138	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.93	39.1	10.45
O21	pH	328747.3623	C138	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.93	39.1	10.45
O21	temperature	335671.3125	C138	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.93	39.1	10.45
O218	bile salt	3655.845837	PVG11	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	150	days ≤ 170	PVG_01	3.8	109.75	7.5346125
O218	osmosis	182855.334	PVG11	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	150	days ≤ 170	PVG_01	3.8	109.75	7.5346125
O218	pH	397716.4796	PVG11	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	150	days ≤ 170	PVG_01	3.8	109.75	7.5346125
O218	temperature	450294.4604	PVG11	Kalamata	Kalamata	Kalamata	Others	Black olives	Natural olives	Natural olives	None	None	150	days ≤ 170	PVG_01	3.8	109.75	7.5346125
O222	bile salt	0	T03	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	300	240 < days ≤ 365	Tonda di Cagliari	4.64	66.41	2.55
O222	osmosis	78.74620916	T03	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	300	240 < days ≤ 365	Tonda di Cagliari	4.64	66.41	2.55
O222	pH	381903.8687	T03	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	300	240 < days ≤ 365	Tonda di Cagliari	4.64	66.41	2.55
O222	temperature	241483.1805	T03	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	300	240 < days ≤ 365	Tonda di Cagliari	4.64	66.41	2.55
O223	bile salt	0	T06	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	301	240 < days ≤ 365	Tonda di Cagliari	4.62	77.94	2.88
O223	osmosis	0	T06	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	301	240 < days ≤ 365	Tonda di Cagliari	4.62	77.94	2.88
O223	pH	376672.8608	T06	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	301	240 < days ≤ 365	Tonda di Cagliari	4.62	77.94	2.88
O223	temperature	247430.4616	T06	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	301	240 < days ≤ 365	Tonda di Cagliari	4.62	77.94	2.88
O224	bile salt	1447.310076	T10	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	302	240 < days ≤ 365	Tonda di Cagliari	4.6	62.51	3.19
O224	osmosis	22856.15503	T10	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	302	240 < days ≤ 365	Tonda di Cagliari	4.6	62.51	3.19
O224	pH	397412.9488	T10	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	302	240 < days ≤ 365	Tonda di Cagliari	4.6	62.51	3.19
O224	temperature	247891.839	T10	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	302	240 < days ≤ 365	Tonda di Cagliari	4.6	62.51	3.19
O226	bile salt	0	T17	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	304	240 < days ≤ 365	Tonda di Cagliari	4.48	61.71	3.06
O226	osmosis	1976.283438	T17	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	304	240 < days ≤ 365	Tonda di Cagliari	4.48	61.71	3.06
O226	pH	362518.8479	T17	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	304	240 < days ≤ 365	Tonda di Cagliari	4.48	61.71	3.06
O226	temperature	262545.8964	T17	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	304	240 < days ≤ 365	Tonda di Cagliari	4.48	61.71	3.06
O227	bile salt	695.832406	T18	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	305	240 < days ≤ 365	Tonda di Cagliari	4.55	64.71	2.48
O227	osmosis	223.8735884	T18	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	305	240 < days ≤ 365	Tonda di Cagliari	4.55	64.71	2.48
O227	pH	379280.5605	T18	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	305	240 < days ≤ 365	Tonda di Cagliari	4.55	64.71	2.48
O227	temperature	248548.5178	T18	Tonda di Cagliari	Tonda di Cagliari	Others	Others	Green olives	Natural olives	Natural olives	None	None	305	240 < days ≤ 365	Tonda di Cagliari	4.55	64.71	2.48
O228	bile salt	190.4242584	C45	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	90	days ≤ 170	Olymp Konstantopoulos s.a	3.751	114.6621287	3.8743
O228	osmosis	96109.27807	C45	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	90	days ≤ 170	Olymp Konstantopoulos s.a	3.751	114.6621287	3.8743
O228	pH	432514.455	C45	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	90	days ≤ 170	Olymp Konstantopoulos s.a	3.751	114.6621287	3.8743
O228	temperature	499982.507	C45	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	90	days ≤ 170	Olymp Konstantopoulos s.a	3.751	114.6621287	3.8743
O229	bile salt	162.7514498	C37	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Unagri soc. coop.	4.61	38.89197519	4.796924
O229	osmosis	125382.8475	C37	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Unagri soc. coop.	4.61	38.89197519	4.796924
O229	pH	343896.7683	C37	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Unagri soc. coop.	4.61	38.89197519	4.796924
O229	temperature	368352.0907	C37	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Unagri soc. coop.	4.61	38.89197519	4.796924
O230	bile salt	46193.10329	C69	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.964	85.4495933	8.76673
O230	osmosis	149102.3271	C69	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.964	85.4495933	8.76673
O230	pH	381482.6144	C69	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.964	85.4495933	8.76673
O230	temperature	528847.521	C69	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	3.964	85.4495933	8.76673
O231	bile salt	832.1897286	C73	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.795	98.54395763	3.968905
O231	osmosis	16005.18603	C73	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.795	98.54395763	3.968905
O231	pH	394539.0874	C73	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.795	98.54395763	3.968905
O231	temperature	360593.8735	C73	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.795	98.54395763	3.968905
O232	bile salt	48844.4223	C35	Ascolana tenera	Ascolana tenera	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	None	180	170 < days ≤ 240	Migliori Ascoli Piceno SRL	4.047	80.04422425	9.12713
O232	osmosis	140268.6239	C35	Ascolana tenera	Ascolana tenera	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	None	180	170 < days ≤ 240	Migliori Ascoli Piceno SRL	4.047	80.04422425	9.12713
O232	pH	375141.9734	C35	Ascolana tenera	Ascolana tenera	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	None	180	170 < days ≤ 240	Migliori Ascoli Piceno SRL	4.047	80.04422425	9.12713
O232	temperature	556499.3927	C35	Ascolana tenera	Ascolana tenera	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	None	None	180	170 < days ≤ 240	Migliori Ascoli Piceno SRL	4.047	80.04422425	9.12713
O233	bile salt	4982.568684	C42	Itrana	Itrana nera	Itrana nera	Itrana nera	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Azienda agricola Lucia Iannotta	4.56	66.58095191	5.142908
O233	osmosis	133021.3282	C42	Itrana	Itrana nera	Itrana nera	Itrana nera	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Azienda agricola Lucia Iannotta	4.56	66.58095191	5.142908
O233	pH	330492.0275	C42	Itrana	Itrana nera	Itrana nera	Itrana nera	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Azienda agricola Lucia Iannotta	4.56	66.58095191	5.142908
O233	temperature	326933.7797	C42	Itrana	Itrana nera	Itrana nera	Itrana nera	Black olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Azienda agricola Lucia Iannotta	4.56	66.58095191	5.142908
O234	bile salt	90.24649381	C44	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	90	days ≤ 170	Olymp Konstantopoulos s.a	3.741	129.8972629	3.112955
O234	osmosis	101104.8638	C44	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	90	days ≤ 170	Olymp Konstantopoulos s.a	3.741	129.8972629	3.112955
O234	pH	434228.3314	C44	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	90	days ≤ 170	Olymp Konstantopoulos s.a	3.741	129.8972629	3.112955
O234	temperature	494981.2565	C44	Halkidiki	Halkidiki	Halkidiki	Halkidiki	Green olives	Alkali treated olives	Alkali treated olives	None	None	90	days ≤ 170	Olymp Konstantopoulos s.a	3.741	129.8972629	3.112955
O235	bile salt	74581.65506	C40	Itrana	Itrana bianca	Others	Others	Green olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Azienda agricola Lucia Iannotta	3.766	87.50442191	9.095595
O235	osmosis	149579.0329	C40	Itrana	Itrana bianca	Others	Others	Green olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Azienda agricola Lucia Iannotta	3.766	87.50442191	9.095595
O235	pH	312489.3315	C40	Itrana	Itrana bianca	Others	Others	Green olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Azienda agricola Lucia Iannotta	3.766	87.50442191	9.095595
O235	temperature	673053.8797	C40	Itrana	Itrana bianca	Others	Others	Green olives	Natural olives	Natural olives	None	None	365	240 < days ≤ 365	Azienda agricola Lucia Iannotta	3.766	87.50442191	9.095595
O236	bile salt	30964.92816	C70	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.08	97.38005152	6.401605
O236	osmosis	189885.8236	C70	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.08	97.38005152	6.401605
O236	pH	344948.9671	C70	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.08	97.38005152	6.401605
O236	temperature	587726.9277	C70	Itrana	Oliva di Gaeta	Oliva di Gaeta	Oliva di Gaeta	Black olives	Natural olives	Natural olives	None	None	730	365 < days ≤ 850	Daniele Mandarello	4.08	97.38005152	6.401605
O237	bile salt	19241.14677	C32	Ascolana tenera	Ascolana tenera	Others	Others	Green olives	Alkali treated olives	Alkali treated olives	Zapatera/Palmiche	None	152	days ≤ 170	Migliori Ascoli Piceno SRL	4.2	65.40485693	10.311945
